Date,Open,High,Low,Close,Adj Close,Volume
2019-12-27,25.440001,25.570000,25.260000,25.490000,24.789999,1988617
2019-12-30,24.820000,24.850000,24.299999,24.370001,24.370001,962327
2019-12-31,24.200001,24.200001,23.730000,23.790001,23.790001,676458
2020-01-02,23.879999,24.010000,23.690001,23.870001,23.870001,3459980
2020-01-03,23.830000,23.860001,23.600000,23.820000,23.820000,4841282
2020-01-06,23.690001,23.799999,23.570000,23.670000,23.670000,719575
2020-01-07,23.650000,23.670000,23.110001,23.170000,23.170000,1241182
2020-01-08,23.100000,23.150000,22.870001,23.000000,23.000000,1323236
2020-01-09,23.030001,23.290001,22.990000,23.209999,23.209999,1706519
2020-01-10,23.290001,23.620001,23.209999,23.500000,23.500000,784962
2020-01-13,23.559999,23.590000,23.420000,23.570000,23.570000,955669
2020-01-14,23.540001,23.639999,23.280001,23.639999,23.639999,1126070
2020-01-15,23.600000,23.870001,23.350000,23.820000,23.820000,2376018
2020-01-16,23.850000,24.219999,23.790001,24.150000,24.150000,1223826
2020-01-17,24.200001,24.750000,24.200001,24.549999,24.549999,1264283
2020-01-20,24.610001,24.650000,24.420000,24.639999,24.639999,595386
2020-01-21,24.520000,24.520000,24.260000,24.350000,24.350000,806886
2020-01-22,24.360001,24.559999,24.360001,24.389999,24.389999,1174276
2020-01-23,24.410000,24.660000,24.330000,24.520000,24.520000,746347
2020-01-24,24.580000,24.690001,24.400000,24.650000,24.650000,994522
2020-01-27,24.370001,24.549999,24.219999,24.219999,24.219999,1023518
2020-01-28,24.219999,24.660000,24.219999,24.629999,24.629999,1935679
2020-01-29,24.670000,24.910000,24.600000,24.780001,24.780001,1162152
2020-01-30,24.690001,24.950001,24.660000,24.809999,24.809999,974080
2020-01-31,24.820000,24.910000,24.580000,24.770000,24.770000,922132
2020-02-03,24.790001,24.920000,24.700001,24.760000,24.760000,973021
2020-02-04,24.750000,24.850000,24.580000,24.629999,24.629999,1021840
2020-02-05,24.580000,24.850000,24.240000,24.840000,24.840000,980370
2020-02-06,24.809999,25.070000,24.730000,25.070000,25.070000,1324846
2020-02-07,25.000000,25.200001,24.920000,24.990000,24.990000,879086
2020-02-10,25.030001,25.080000,24.860001,25.000000,25.000000,452387
2020-02-11,25.150000,25.180000,24.879999,25.110001,25.110001,1636458
2020-02-12,25.080000,25.209999,24.870001,25.020000,25.020000,734829
2020-02-13,24.969999,25.139999,24.780001,24.980000,24.980000,811528
2020-02-14,25.070000,25.219999,25.020000,25.100000,25.100000,1048196
2020-02-17,25.219999,25.459999,25.090000,25.459999,25.459999,1105066
2020-02-18,25.360001,25.709999,25.360001,25.709999,25.709999,1107555
