Date,Open,High,Low,Close,Adj Close,Volume
2019-12-27,14.155000,14.265000,14.130000,14.200000,14.200000,2949913
2019-12-30,14.180000,14.200000,14.125000,14.125000,14.125000,2012826
2019-12-31,14.100000,14.100000,13.930000,13.930000,13.930000,2221149
2020-01-02,14.030000,14.135000,13.975000,14.065000,14.065000,5576733
2020-01-03,14.105000,14.280000,14.060000,14.240000,14.240000,4769535
2020-01-06,14.260000,14.475000,14.260000,14.350000,14.350000,3960659
2020-01-07,14.365000,14.420000,14.230000,14.230000,14.230000,6809406
2020-01-08,14.230000,14.375000,14.155000,14.360000,14.360000,4661762
2020-01-09,14.400000,14.405000,14.160000,14.170000,14.170000,9326800
2020-01-10,14.250000,14.405000,14.135000,14.320000,14.320000,3762822
2020-01-13,14.350000,14.350000,14.135000,14.245000,14.245000,9160802
2020-01-14,14.245000,14.280000,14.175000,14.235000,14.235000,5799009
2020-01-15,14.215000,14.240000,14.045000,14.100000,14.100000,4016320
2020-01-16,14.090000,14.265000,14.075000,14.145000,14.145000,4264590
2020-01-17,14.200000,14.240000,14.015000,14.040000,14.040000,4323080
2020-01-20,14.065000,14.075000,13.865000,13.920000,13.920000,7740315
2020-01-21,13.855000,13.855000,13.715000,13.775000,13.775000,20149802
2020-01-22,13.800000,13.810000,13.600000,13.600000,13.600000,8705875
2020-01-23,13.500000,13.500000,13.045000,13.130000,13.130000,11851595
2020-01-24,13.125000,13.230000,13.090000,13.100000,13.100000,7410029
2020-01-27,12.935000,12.935000,12.650000,12.650000,12.650000,8906675
2020-01-28,12.710000,12.820000,12.590000,12.770000,12.770000,10668180
2020-01-29,12.890000,12.920000,12.700000,12.795000,12.795000,15454614
2020-01-30,12.675000,12.740000,12.540000,12.580000,12.580000,10235930
2020-01-31,12.680000,12.680000,12.410000,12.465000,12.465000,7611213
2020-02-03,12.465000,12.475000,12.285000,12.285000,12.285000,10596894
2020-02-04,12.380000,12.595000,12.350000,12.580000,12.580000,8288812
2020-02-05,12.545000,12.925000,12.490000,12.795000,12.795000,14104207
2020-02-06,12.930000,12.970000,12.745000,12.825000,12.825000,22068690
2020-02-07,12.830000,12.830000,12.710000,12.755000,12.755000,5926955
2020-02-10,12.750000,12.765000,12.590000,12.590000,12.590000,6964625
2020-02-11,12.680000,12.750000,12.610000,12.745000,12.745000,5190198
2020-02-12,12.785000,12.895000,12.760000,12.770000,12.770000,6455374
2020-02-13,12.750000,12.750000,12.545000,12.665000,12.665000,5688394
2020-02-14,12.685000,12.770000,12.620000,12.650000,12.650000,3683911
2020-02-17,12.565000,12.650000,12.515000,12.525000,12.525000,5301328
2020-02-18,12.500000,12.535000,12.340000,12.345000,12.345000,7076534
2020-02-19,12.480000,12.480000,12.275000,12.350000,12.350000,14311397
2020-02-20,12.285000,12.530000,12.260000,12.295000,12.295000,14010032
2020-02-21,12.240000,12.240000,11.900000,11.955000,11.955000,19411232
2020-02-24,11.705000,11.720000,11.215000,11.315000,11.315000,16931041
2020-02-25,11.370000,11.370000,10.925000,10.965000,10.965000,19539940
2020-02-26,10.855000,10.980000,10.725000,10.865000,10.865000,14073304
2020-02-27,10.720000,10.725000,10.270000,10.510000,10.510000,14509675
2020-02-28,10.185000,10.330000,10.015000,10.130000,10.130000,32611097
2020-03-02,10.510000,10.515000,9.972000,10.215000,10.215000,20049068
2020-03-03,10.470000,10.675000,10.280000,10.350000,10.350000,10559081
2020-03-04,10.385000,10.435000,10.170000,10.290000,10.290000,12700207
2020-03-05,10.355000,10.355000,10.030000,10.090000,10.090000,16028444
2020-03-06,10.000000,10.000000,9.600000,9.600000,9.600000,16585403
2020-03-09,8.000000,8.506000,7.958000,8.148000,8.148000,35545925
2020-03-10,8.294000,9.022000,8.148000,8.280000,8.280000,23649183
2020-03-11,8.438000,8.530000,8.242000,8.318000,8.318000,28384800
2020-03-12,8.008000,8.022000,7.162000,7.200000,7.200000,41428239
2020-03-13,8.222000,8.280000,7.412000,7.542000,7.542000,17689172
2020-03-16,7.322000,7.376000,6.520000,6.774000,6.774000,39740950
2020-03-17,7.480000,7.480000,6.550000,6.768000,6.768000,31864669
2020-03-18,6.678000,6.772000,6.136000,6.142000,6.142000,19663393
2020-03-19,6.180000,6.412000,5.920000,6.030000,6.030000,26149008
2020-03-20,6.470000,6.638000,6.158000,6.168000,6.168000,35961306
2020-03-23,6.100000,6.450000,6.100000,6.212000,6.212000,39428358
2020-03-24,6.650000,7.186000,6.450000,7.186000,7.186000,43694632
