Date,Open,High,Low,Close,Adj Close,Volume
2019-12-27,175.100006,175.399994,173.800003,175.050003,163.491821,99094
2019-12-30,175.100006,175.100006,173.050003,173.050003,161.623871,59692
2019-12-31,171.050003,172.750000,170.500000,170.500000,159.242249,73393
2020-01-02,173.149994,173.149994,170.199997,171.300003,159.989426,94143
2020-01-03,170.350006,170.500000,168.449997,170.100006,158.868668,107824
2020-01-06,169.399994,169.550003,167.250000,169.000000,157.841293,78239
2020-01-07,169.449997,170.149994,167.899994,168.250000,157.140808,233436
2020-01-08,167.949997,169.050003,167.500000,168.600006,157.467712,132555
2020-01-09,169.949997,170.550003,168.500000,170.000000,158.775253,486846
2020-01-10,170.899994,173.449997,170.800003,171.600006,160.269623,160509
2020-01-13,171.699997,172.050003,170.300003,172.000000,160.643204,92006
2020-01-14,172.100006,174.199997,171.850006,174.100006,162.604553,513747
2020-01-15,174.550003,174.550003,172.899994,174.100006,162.604553,100699
2020-01-16,174.250000,175.250000,173.449997,174.500000,162.978134,84222
2020-01-17,174.500000,177.149994,172.949997,172.949997,161.530472,140011
2020-01-20,172.800003,174.350006,172.100006,173.050003,161.623871,81151
2020-01-21,172.000000,172.550003,169.649994,170.000000,158.775253,120134
2020-01-22,169.800003,172.050003,169.699997,169.750000,158.541763,100217
2020-01-23,169.600006,169.649994,166.600006,168.500000,157.374298,149511
2020-01-24,169.100006,170.350006,168.500000,168.500000,157.374298,160864
2020-01-27,166.100006,167.000000,165.449997,165.500000,154.572388,110583
2020-01-28,165.850006,167.449997,164.899994,167.149994,156.113434,162209
2020-01-29,166.449997,167.800003,166.250000,167.399994,156.346924,1125399
2020-01-30,166.750000,167.649994,166.649994,167.399994,156.346924,185789
2020-01-31,167.800003,167.850006,166.250000,167.149994,156.113434,161503
2020-02-03,167.050003,168.649994,166.850006,168.500000,157.374298,163586
2020-02-04,168.949997,170.000000,168.649994,169.000000,157.841293,98989
2020-02-05,169.000000,171.949997,168.600006,171.100006,159.802643,196985
2020-02-06,172.350006,172.350006,169.500000,170.000000,158.775253,193294
2020-02-07,169.600006,170.050003,168.550003,169.149994,157.981384,356669
2020-02-10,168.850006,169.300003,168.199997,168.550003,157.421005,144217
2020-02-11,169.149994,169.399994,168.649994,169.000000,157.841293,123420
2020-02-12,169.149994,169.699997,168.149994,168.699997,157.561096,95462
2020-02-13,168.000000,168.600006,165.649994,166.500000,155.506363,181574
2020-02-14,166.500000,168.350006,166.399994,168.350006,157.234207,112465
2020-02-17,167.949997,168.449997,167.600006,167.850006,156.767227,67224
2020-02-18,167.050003,168.399994,166.699997,168.149994,157.047409,80750
2020-02-19,168.800003,170.649994,168.250000,169.449997,158.261566,97392
2020-02-20,169.199997,169.750000,167.350006,167.949997,156.860611,114754
2020-02-21,167.600006,168.899994,166.949997,167.600006,156.533737,136802
2020-02-24,164.850006,164.949997,157.649994,158.449997,147.987885,383467
2020-02-25,160.250000,161.149994,155.100006,155.100006,144.859085,328744
2020-02-26,154.000000,155.899994,149.350006,154.000000,143.831711,463531
2020-02-27,152.199997,154.050003,148.500000,150.750000,140.796295,322955
2020-02-28,147.699997,147.699997,143.500000,145.000000,135.425964,515154
2020-03-02,147.300003,148.699997,140.000000,142.250000,132.857529,355621
2020-03-03,143.300003,146.850006,142.100006,143.000000,133.558014,612497
2020-03-04,142.800003,146.850006,142.350006,145.149994,135.566040,248997
2020-03-05,146.000000,146.350006,141.949997,142.949997,133.511307,251580
2020-03-06,140.100006,140.350006,134.399994,135.850006,126.880119,319776
2020-03-09,128.750000,131.399994,126.050003,126.900002,118.521065,632015
2020-03-10,132.000000,132.300003,122.150002,122.150002,114.084694,387161
2020-03-11,123.750000,124.650002,120.300003,122.550003,114.458282,586529
2020-03-12,114.050003,116.150002,103.599998,103.750000,96.899605,734941
2020-03-13,106.849998,117.300003,106.400002,108.150002,101.009087,642585
2020-03-16,99.019997,100.949997,90.040001,91.900002,85.832039,732654
2020-03-17,96.379997,103.000000,89.500000,98.540001,92.033615,483509
2020-03-18,96.300003,120.000000,96.300003,106.250000,99.234535,510032
2020-03-19,106.800003,123.900002,100.349998,105.300003,98.347267,496021
2020-03-20,124.900002,126.250000,112.800003,126.000000,117.680489,596659
2020-03-23,113.800003,125.800003,101.900002,102.150002,95.405251,420257
2020-03-24,106.250000,107.000000,99.120003,106.699997,99.654823,348752
2020-03-25,111.349998,112.000000,102.000000,110.050003,102.783638,283372
2020-03-26,110.550003,114.800003,108.250000,113.599998,106.099228,160328
2020-03-27,111.800003,111.800003,105.849998,105.849998,98.860947,256253
2020-03-30,105.500000,107.199997,100.150002,100.300003,93.677406,711241
2020-03-31,101.349998,102.500000,97.860001,99.519997,92.948906,666413
2020-04-01,100.500000,101.900002,98.000000,98.000000,91.529266,588146
2020-04-02,107.699997,107.699997,98.500000,100.500000,93.864197,281448
2020-04-03,101.500000,105.000000,100.000000,102.500000,95.732140,230118
2020-04-06,106.000000,110.900002,106.000000,109.900002,102.643539,340494
2020-04-07,113.400002,119.400002,111.300003,114.900002,107.313400,391277
2020-04-08,114.699997,114.800003,111.900002,114.800003,107.220001,210482
2020-04-09,118.500000,121.500000,118.000000,121.500000,121.500000,449733
2020-04-14,124.000000,126.400002,122.300003,125.000000,125.000000,471239
2020-04-15,128.100006,128.100006,119.199997,120.199997,120.199997,316527
2020-04-16,121.699997,125.400002,121.500000,121.500000,121.500000,256416
2020-04-17,125.599998,125.900002,122.400002,122.400002,122.400002,207043
2020-04-20,122.900002,123.300003,116.699997,118.500000,118.500000,171516
2020-04-21,120.099998,121.000000,112.099998,112.099998,112.099998,315453
2020-04-22,113.000000,115.000000,110.699997,113.900002,113.900002,150063
2020-04-23,116.900002,116.900002,113.400002,115.800003,115.800003,131595
2020-04-24,115.000000,116.199997,112.900002,113.599998,113.599998,285241
2020-04-27,114.599998,116.300003,112.500000,114.800003,114.800003,151474
2020-04-28,116.000000,117.800003,111.400002,115.900002,115.900002,238475
2020-04-29,116.199997,116.699997,111.099998,114.400002,114.400002,207316
2020-04-30,116.000000,117.300003,114.000000,115.500000,115.500000,206316
2020-05-04,111.099998,112.400002,109.500000,109.500000,109.500000,603422
2020-05-05,110.500000,112.099998,108.199997,108.599998,108.599998,580751
2020-05-06,107.599998,109.599998,106.099998,108.300003,108.300003,317570
2020-05-07,109.000000,110.400002,107.800003,108.900002,108.900002,128093
2020-05-08,110.500000,110.500000,107.099998,107.900002,107.900002,131462
2020-05-11,108.000000,109.199997,105.199997,105.699997,105.699997,373175
2020-05-12,105.300003,106.500000,104.599998,104.599998,104.599998,196177
2020-05-13,104.400002,105.800003,102.000000,102.000000,102.000000,167299
2020-05-14,103.900002,106.599998,99.250000,102.800003,102.800003,398952
2020-05-15,104.000000,105.300003,103.500000,104.199997,104.199997,258649
2020-05-18,106.000000,114.300003,105.300003,112.199997,112.199997,278544
2020-05-19,113.599998,113.599998,108.599998,112.000000,112.000000,315729
2020-05-20,112.300003,112.300003,109.199997,112.099998,112.099998,222838
2020-05-21,111.599998,116.400002,110.500000,114.400002,114.400002,234511
2020-05-22,116.000000,116.800003,112.199997,116.099998,116.099998,357040
2020-05-25,119.599998,123.300003,118.599998,121.800003,121.800003,185960
2020-05-26,123.300003,129.300003,122.699997,128.500000,128.500000,258254
